pod_name,namespace,cpu_request,cpu_limit,memory_request,memory_limit,cpu_usage,memory_usage,node_name,pod_status,restart_count,uptime_seconds,deployment_strategy,scaling_policy,network_bandwidth_usage
pod_9084,kube-system,0.9185160997696404,1.417861504963313,4012.3535928312917,450.63123621112754,1.2377449919073151,7163.858317144747,node_0,Running,9,34832,RollingUpdate,Manual,816.9273657561716
pod_9085,kube-system,0.5344664704183929,3.691855657774062,2711.176543930158,6717.487657097741,2.7089624202519937,6739.611160340208,node_30,Failed,7,86472,Recreate,Auto,531.3487244393442
pod_9086,prod,0.803984911013575,3.9912245738496193,1935.1413647273264,3717.857670139035,2.369728791196996,4068.8065860124225,node_4,Succeeded,3,52407,RollingUpdate,Manual,720.1910145927753
pod_9087,prod,0.9433402933182895,3.7422349765577185,413.64245960981896,6479.679387388848,2.192378045420322,4691.9503354154285,node_16,Pending,8,66365,Recreate,Auto,641.8078706126597
pod_9088,dev,0.2813173020706734,3.911597101505139,3791.1901421870116,2792.530014631149,2.475339654432271,5560.9765479974585,node_21,Pending,3,49786,RollingUpdate,Auto,809.6779311449936
pod_9089,dev,1.8034145377767696,1.895024081878673,2279.738819622901,5808.458411855496,3.75698174733769,3063.2655579504717,node_26,Unknown,4,3055,Recreate,Auto,830.8418048793974
pod_9090,default,0.8550988204586855,0.9908643510318582,1155.105225734648,2712.9104486096567,0.0031564224012474718,795.2158542731322,node_8,Running,6,96588,Recreate,Manual,138.84287023387853
pod_9091,default,1.2254062424240268,3.5276682926692766,1873.8165536705892,5360.733170965279,0.9174685680419099,2505.444497060409,node_1,Failed,8,87439,Recreate,Auto,114.91235409046729
pod_9092,default,0.5515618741447178,1.1111347906610178,2080.331564064367,7121.963270869885,2.000045316143607,4528.746023966928,node_14,Running,5,50384,Recreate,Manual,834.3028066309809
pod_9093,kube-system,1.0324749161142248,0.779396093166395,219.02423213212353,3454.0003271032847,3.4461758244196736,5832.33658152468,node_0,Pending,3,72636,RollingUpdate,Manual,256.11612513253704
pod_9094,default,1.8545236297116767,3.0530310071537743,808.1775781930997,7841.127126259212,2.051488850913019,5577.096995032161,node_35,Succeeded,1,54862,RollingUpdate,Manual,112.31074396379692
pod_9095,prod,1.1414419745645767,3.9476360935991464,3690.4368258819236,2560.538506892623,0.2265645706468482,5663.792001963108,node_3,Succeeded,6,84524,RollingUpdate,Manual,338.2374424060838
pod_9096,default,1.0950064000998534,2.809042310847628,3972.679709624605,5035.117526676462,2.5609731813258327,5781.687268877783,node_41,Unknown,8,65130,RollingUpdate,Manual,35.45871266007738
pod_9097,dev,1.9973456904291886,3.1577101428161347,1138.6993293129356,836.8428901385795,1.831948010984949,4283.989543436708,node_22,Failed,0,36507,Recreate,Auto,272.36830366286
pod_9098,prod,1.2037909197967134,2.2968177056233676,1299.8309085201265,2704.9591790843815,2.3630308650593363,155.22570395365892,node_18,Unknown,0,18600,RollingUpdate,Auto,413.18581476151917
pod_9099,prod,0.843519120923772,1.754502849941399,2461.26380939162,5391.223423385867,2.209267297211243,2971.743081320832,node_36,Failed,2,90055,Recreate,Auto,141.49044977586755
pod_9100,prod,0.5251024313353154,2.6591688073541455,3335.8506778852898,2867.436522611757,1.0336664358766545,7828.960384541574,node_2,Unknown,7,11260,Recreate,Auto,102.76528179184919
pod_9101,kube-system,1.6760590029818399,2.32735333073965,1447.8367346530456,913.8035215420578,2.0705120161396424,3002.6974945516367,node_17,Failed,8,51628,RollingUpdate,Manual,312.57936961901254
pod_9102,kube-system,1.2293382396601686,3.8960953737000237,1526.3055258881402,508.79295651255666,2.6685838953482706,2264.212858488804,node_22,Failed,1,92760,RollingUpdate,Manual,48.51373015303928
pod_9103,kube-system,0.7684749338044331,1.1327385601611677,3590.2157907465357,2786.3156120302747,3.8408503284868933,6096.081241266055,node_36,Unknown,2,7626,RollingUpdate,Manual,707.2252279825714
pod_9104,prod,1.9776306935890546,3.1710102819789503,2747.438150758163,5296.895706208895,3.659747802171316,6851.684232360776,node_10,Failed,6,93337,RollingUpdate,Manual,533.8196882577246
pod_9105,dev,1.4912288517689773,0.6386919410724534,3985.2954811048594,2260.812922756316,3.7060447898871303,8094.049215938086,node_25,Succeeded,0,51501,Recreate,Manual,190.0883280657093
pod_9106,default,0.2658178498949191,3.0391039606562726,2478.0457381827887,4953.139072550839,0.5656004476108376,1803.7638778119826,node_47,Pending,0,71629,Recreate,Auto,200.96393378425904
pod_9107,kube-system,1.5732885657426108,2.6745558267299883,2010.4399884276113,7445.991111326589,3.0917469696987303,7981.710350548666,node_33,Running,1,30530,Recreate,Auto,909.7626942272136
pod_9108,dev,0.2522989633779327,2.1379734294898904,3723.9400538616096,5121.519201088479,1.7925939165267142,1358.6869975099517,node_6,Succeeded,9,13489,Recreate,Manual,615.1975962393564
pod_9109,prod,1.513950132574017,2.445286809066278,1895.8572525855604,3631.0006589141026,3.4441531633439357,6831.6448687300635,node_14,Unknown,6,31956,Recreate,Manual,176.91453495843678
pod_9110,dev,1.1802294986817523,1.7161763141910202,2855.625916881748,4987.305451921863,3.2285781193861194,955.1369081431931,node_37,Failed,9,16181,Recreate,Auto,769.7960740038201
pod_9111,kube-system,0.7686479176836145,1.5983365842869355,1219.9930903334446,5293.572939785349,1.422016066208891,2599.857577628548,node_0,Unknown,1,8717,Recreate,Auto,385.470066115016
pod_9112,kube-system,1.5517442632598333,3.0488046769952,286.4598547425984,3739.931775158789,0.4289194276734132,7845.046605103111,node_33,Running,6,13740,Recreate,Manual,324.919766313459
pod_9113,kube-system,0.9485418338947128,2.4535832942716245,1435.6209942783908,1627.1622134347667,3.3525854514218874,380.95565777481625,node_4,Unknown,2,10932,Recreate,Manual,284.32254046400294
pod_9114,prod,1.4975728437865359,3.3566092234726073,174.39447198738202,5625.5120828233985,1.2274162678729335,670.9302753587181,node_36,Failed,5,76033,Recreate,Auto,229.7346243595133
pod_9115,kube-system,0.23193612527465607,1.0629888019024547,3500.302615711181,5808.351781959154,2.9319777326534853,4223.976303305101,node_16,Failed,0,74085,RollingUpdate,Auto,230.23202241531195
pod_9116,dev,0.5243982026178311,1.8498072482910195,477.32174215203395,331.5113800404388,0.3934892957040219,674.4756832370922,node_41,Succeeded,1,78762,RollingUpdate,Manual,776.4303053580047
pod_9117,default,1.5218626990167503,1.737955751975958,484.00829024661465,3132.331393347966,1.8683489185682505,6821.434384774747,node_37,Unknown,9,76537,RollingUpdate,Auto,192.56161302140973
pod_9118,prod,0.8494643776861157,2.1114412388297215,895.2624632401792,4283.649544655649,3.9058354305805554,5854.78038356771,node_6,Unknown,2,23251,RollingUpdate,Auto,522.6706699287786
pod_9119,prod,0.504448283717012,0.5762299412563044,713.862824374952,6134.164633459672,0.14269261812944523,6638.982497303006,node_35,Unknown,1,86246,RollingUpdate,Manual,66.89934641185357
pod_9120,prod,1.2241103203178414,2.1768661347790035,1832.9517690951589,8036.187354445256,0.7117890047541313,5898.4544590791775,node_42,Succeeded,7,75996,RollingUpdate,Manual,424.7443941300626
pod_9121,kube-system,0.20374193082493858,1.7915119763247804,1523.943093659081,8010.774184988708,0.13386324467043753,6668.194144029122,node_29,Running,7,54556,Recreate,Auto,936.1854890850519
pod_9122,prod,1.3375329446643267,2.009618662266932,4070.2004050002965,5132.549056713342,3.621782800688788,6076.170662975574,node_25,Unknown,7,22748,Recreate,Manual,253.73868943478084
pod_9123,default,0.2569888466471,2.609765728343341,4009.6891537434853,6309.15638538423,2.2859314300092994,2312.5245963513344,node_39,Running,2,46525,Recreate,Manual,40.406314076566915
pod_9124,prod,0.13047054708565095,2.517664172729541,558.2505625977999,2103.754334515932,0.2782836223818892,7737.666619903038,node_0,Running,6,2257,RollingUpdate,Manual,891.6693601107464
pod_9125,dev,0.2692629326863781,1.4266751843671552,1300.8282986841034,5009.286544292265,1.2295026994253786,1772.8071826899468,node_17,Running,4,20665,RollingUpdate,Auto,736.0159342039293
pod_9126,dev,1.9461704905896262,2.3516289957750884,3190.9254495922896,6374.670415648579,0.6125628684844395,3876.254618961566,node_40,Succeeded,7,12263,Recreate,Manual,576.9412403196387
pod_9127,default,1.9944388817278849,3.097198810715624,1187.7900393618156,2425.348285996044,2.7919874166007603,6112.781432741703,node_13,Succeeded,7,77329,RollingUpdate,Manual,18.796431902331157
pod_9128,default,1.1916275321345555,2.547736482560012,3095.9404192586044,1532.063815348247,3.7386628512758486,6168.541617798698,node_25,Unknown,3,80275,Recreate,Auto,131.99455970832165
pod_9129,kube-system,1.113375337840141,2.849793504276347,2708.4133968703877,4837.645951481326,1.3379065174168079,1263.8183681891414,node_10,Succeeded,9,26198,Recreate,Manual,232.93169034953377
pod_9130,default,0.6433435835805245,2.197818355774695,2248.2978973943855,1981.3164866217646,2.6818559302749683,6659.503232941672,node_46,Pending,1,70415,RollingUpdate,Auto,152.33175131612353
pod_9131,kube-system,1.68424682586051,3.284672580186913,2986.830665433905,765.2918476947945,2.3316055700076497,183.38040280710356,node_10,Running,2,88452,Recreate,Manual,774.8748247487594
pod_9132,kube-system,1.7547455822923683,0.9830324095545311,3132.051595145354,5145.380150164256,3.576688436462675,554.2942849038554,node_36,Running,8,58599,Recreate,Auto,976.0997069927485
pod_9133,kube-system,0.686978545104991,3.373397680593349,1383.355090070013,6453.689214130565,0.23921609521550247,7413.641010999806,node_9,Running,0,58871,RollingUpdate,Auto,562.3029475547991
pod_9134,default,1.0044569323787989,2.808333739049144,2913.9484972286837,1586.711635555518,3.3666485913030315,2469.7035099202067,node_42,Unknown,4,58435,Recreate,Auto,220.73112896509028
pod_9135,prod,0.16368662222261998,3.5564449477159155,2565.368359601779,4034.4857452279775,3.1105476540406434,5378.033849912903,node_39,Failed,7,1991,RollingUpdate,Manual,288.97618190114736
pod_9136,default,0.7646321100170594,0.677198258338184,619.5659661267015,6543.861415816628,1.905738125059567,2091.4531041715727,node_33,Unknown,2,90350,Recreate,Manual,636.1748373529945
pod_9137,dev,0.17019313319353058,3.5874052282605673,2978.6661822835317,2165.681612820991,3.0298587407733173,3035.1178456248917,node_49,Unknown,9,54691,Recreate,Manual,797.2725047361225
pod_9138,prod,1.4386814741486555,3.164797532212594,597.8584789287942,6749.128799716359,1.7198190272127176,420.1179217363124,node_20,Failed,3,21963,Recreate,Manual,388.0980298975176
pod_9139,default,1.7175639920003114,1.913428481419383,3872.9342738980804,7971.308309094633,0.4980221487080523,8005.418831509876,node_13,Succeeded,3,71211,Recreate,Auto,79.4279625089117
pod_9140,dev,1.0798709382960943,2.151904362729724,2054.5835832966677,2168.989289368612,0.27170177022155473,5632.853958770922,node_29,Unknown,1,52847,Recreate,Manual,26.964625769430484
pod_9141,kube-system,0.15040530888125636,2.056209500672264,730.8075932846764,376.19750151350627,2.1054532396209176,893.0077938153036,node_13,Running,7,77033,Recreate,Auto,930.6253309779397
pod_9142,default,1.8626499443307538,1.4902109269184174,1864.7152443834486,5484.931126375891,2.506394363635869,4330.790917624847,node_7,Running,8,36207,Recreate,Auto,92.52816699403321
pod_9143,default,0.25679928508126076,2.637682733696232,4080.3755818453387,2366.0068719329297,0.3530845323100147,3668.5488021576684,node_41,Running,9,15649,RollingUpdate,Manual,161.8955115180415
pod_9144,prod,1.622360467030345,3.070073960221369,262.6410715116112,3741.020199783897,3.4248984067367676,1964.353830937739,node_31,Succeeded,5,1132,RollingUpdate,Manual,607.2162210766941
pod_9145,dev,0.7820904011654484,1.3369553809357928,1219.0022851031745,1280.4895610571573,1.6410464103409943,2516.749808439593,node_19,Running,3,34416,RollingUpdate,Auto,932.5339086730356
pod_9146,prod,0.5474565477517717,0.8396492319413899,3077.3116699485786,274.80587513072646,1.9657613484697483,6913.742064296082,node_36,Unknown,5,20512,RollingUpdate,Manual,448.5218538610426
pod_9147,default,1.640794055970146,1.108822665346656,2375.058187679925,3579.1442213218947,1.7004368270525947,5022.453412415992,node_25,Running,4,68383,Recreate,Manual,690.6075565745609
pod_9148,prod,1.7001590656119827,1.3387847234154275,2848.5359812217403,5114.362103378334,2.3990999318304778,3372.0930359661897,node_3,Succeeded,9,81955,RollingUpdate,Auto,48.130336769556806
pod_9149,default,0.6964472587150369,0.7758064999715133,893.7584725192235,7440.757528919314,1.6709540686904258,2012.992097716272,node_39,Succeeded,9,98444,Recreate,Manual,797.4960490929312
pod_9150,default,1.9741334160075878,2.3411914411255226,2270.516441013154,4571.891460112902,1.2724570907910544,1267.9980424708892,node_30,Pending,7,26274,Recreate,Auto,427.0101314841328
pod_9151,prod,1.0285812624463726,2.2136735352455514,883.8738910176472,1035.6262954910894,3.0295859980273114,5218.420932126425,node_20,Pending,6,86316,RollingUpdate,Auto,379.4671865843309
pod_9152,default,1.177111765670955,3.7490080451599965,2918.147945967873,3537.6361746358457,0.5908181580304444,489.3502860951912,node_1,Pending,5,54197,Recreate,Auto,819.060642632642
pod_9153,kube-system,1.3453716377794274,2.639540935030069,4066.104481027614,8114.759051983448,0.07114388471562672,492.11277852092735,node_20,Unknown,6,97521,Recreate,Auto,695.0065647883113
pod_9154,default,0.2826989108789238,1.7609121920293311,1730.66189692532,4469.826350637898,2.9751716275205986,6486.35001847333,node_26,Pending,8,71452,RollingUpdate,Manual,490.2672162756595
pod_9155,prod,1.738623483110995,3.39350344223755,695.3481527402729,4581.957176084712,2.5594871456902872,6400.987381632638,node_22,Failed,4,53916,Recreate,Manual,102.75578076590241
pod_9156,default,1.3328239218922435,0.9623768838792993,516.2017717822204,4421.562165283093,0.3579005381450626,1813.382713018501,node_15,Pending,1,12943,RollingUpdate,Auto,466.67061555543955
pod_9157,dev,0.9736667716685314,3.617356393089619,2623.895015115073,1746.6939090345318,1.6661389003669176,7532.273425978611,node_25,Running,5,55757,Recreate,Manual,550.8633244140441
pod_9158,dev,0.746680456048646,3.0101396183932314,1818.4231581742679,6468.33980237218,3.3712701566848193,7217.738763088934,node_37,Failed,7,36893,Recreate,Manual,470.7741763865366
pod_9159,kube-system,0.28893136794307817,2.5816302282533266,766.2069556844066,3765.3940512174568,1.6585220033021133,7465.6872610986275,node_43,Unknown,8,69274,Recreate,Auto,8.00152742579785
pod_9160,dev,0.45928705197180353,2.4257466789867106,3577.055929585065,3632.6791808140597,0.07317679128604615,5074.094360150103,node_18,Pending,6,18904,RollingUpdate,Auto,95.23649828715142
pod_9161,prod,0.6364131144298633,2.2087677446199567,1882.6947441400791,4914.390698872952,1.4944775670984205,299.7704173367965,node_22,Succeeded,0,67822,Recreate,Auto,416.6280599627763
pod_9162,default,1.7016788716429905,3.728042205489085,3016.750908429051,1185.394309312982,3.8842806804627856,946.6197943975985,node_24,Unknown,9,32239,Recreate,Auto,232.20073680192888
pod_9163,dev,1.949119825228205,1.452121080498063,1417.9095864610297,2596.0926804731303,3.86993581898811,1567.0621747490513,node_47,Unknown,3,30937,Recreate,Auto,296.8478938218415
pod_9164,kube-system,1.7120024794339617,2.9282396934555104,993.7937807880735,6775.823700980978,3.202520628910997,5025.915162102323,node_28,Running,0,89887,RollingUpdate,Manual,517.6500871817024
pod_9165,default,1.809335809606141,2.350585454140339,1845.3175537124143,7689.706419877275,1.7751333674553136,1480.62391654351,node_14,Running,2,92370,Recreate,Manual,864.6293857801566
pod_9166,dev,1.5701847248862641,1.1054120531253666,3257.5112632027467,4356.060353582394,2.0410052012849493,3157.038094309265,node_22,Running,6,85708,Recreate,Manual,480.77535838162345
pod_9167,kube-system,0.38335557638404183,0.7324227294856207,797.9072896901283,7129.343486978019,1.1762155919397288,6503.025796452845,node_26,Succeeded,7,68150,RollingUpdate,Manual,548.5072673680368
pod_9168,default,1.9347602942148965,0.9522655544934946,3320.1565899378447,1756.27867853134,0.25780338161982863,3528.6343970472344,node_48,Unknown,3,32414,RollingUpdate,Auto,303.1809162532713
pod_9169,kube-system,1.2119239943876419,1.75282037440348,3362.7028153600695,999.0043955037593,3.3835642234416468,7025.066060209576,node_27,Unknown,4,80944,RollingUpdate,Manual,363.0133642007288
pod_9170,kube-system,1.2940965082859381,3.0908434419607262,2305.675165238394,6699.88536538256,2.1634781673962165,7352.864806423806,node_9,Succeeded,0,75855,RollingUpdate,Auto,241.4181468337514
pod_9171,kube-system,1.5075251633484679,0.8096129908673504,1015.2971540600626,2046.5425550836285,2.774700045527373,3825.1494058411554,node_22,Succeeded,3,99465,RollingUpdate,Manual,199.752393264227
pod_9172,prod,0.46596948990297793,2.147412709017635,2249.831886296693,4129.803476765037,0.5953237416848389,733.8423812902947,node_23,Failed,9,75359,Recreate,Manual,944.9564163961585
pod_9173,kube-system,0.846446678301286,1.6775795306675083,1961.2305838275759,758.0070709766245,2.856483292752268,6308.024999802163,node_28,Succeeded,1,76785,RollingUpdate,Manual,708.5330325867598
pod_9174,prod,0.6427489063772369,2.707954750115352,3526.275536667429,3887.2757212850242,2.493758629824616,7409.598551828313,node_24,Failed,0,52775,RollingUpdate,Manual,791.7010290574067
pod_9175,prod,1.8884988686858446,2.470436652985646,3585.9168797256357,1687.6198266501128,2.6189065675535064,3089.8864355595206,node_12,Failed,6,70399,RollingUpdate,Auto,927.0206369810062
pod_9176,kube-system,1.9220498667858548,0.9425077237754799,3359.8029226006875,6953.789457500722,2.349799236743184,2813.375287684047,node_39,Pending,4,34187,Recreate,Auto,301.8392974481675
pod_9177,prod,1.5895018469601283,3.6730369612712743,1636.7264772165247,5088.2768784789205,0.9595256512591317,343.09801986712773,node_42,Unknown,6,71968,Recreate,Manual,624.5640323222151
pod_9178,prod,0.38081880155620973,2.3208340448760914,2814.40609538372,3973.550252674374,2.7781612949832333,7192.1347434105055,node_36,Failed,5,42159,RollingUpdate,Manual,726.2802125989685
pod_9179,prod,1.5521331195948833,1.0209219786565757,2565.584336790197,1348.4779499846184,1.5460248756585804,590.4972481512095,node_42,Failed,3,1916,RollingUpdate,Manual,294.2171414627938
pod_9180,dev,1.7431770623758787,3.57268657904324,2753.774941859391,4014.706296028088,2.4313415639909937,1183.4344262541044,node_28,Running,3,79141,Recreate,Auto,967.9107574542103
pod_9181,kube-system,1.7007471720413987,3.126929444901319,1149.3430348132365,5659.093942462823,0.5419083127919135,4343.827676214604,node_30,Unknown,6,90326,RollingUpdate,Manual,301.78794000667085
pod_9182,default,1.531061463737943,3.986316102633096,1456.779858509381,3604.296167512485,1.4700204812802071,7985.041162805637,node_38,Succeeded,0,43906,RollingUpdate,Manual,345.7563538879647
pod_9183,prod,1.5550414551534528,1.532791067556948,1153.3159372730142,358.8880278574808,0.6626417940217042,4005.2945763455973,node_1,Succeeded,0,13668,RollingUpdate,Manual,534.4000037127753
pod_9184,dev,1.3729074330821958,0.9333397205285988,3605.6854684415944,1294.822102193911,2.276815497738082,7492.863091705297,node_35,Pending,5,10514,Recreate,Manual,984.5424660000982
pod_9185,dev,0.9036469737822812,1.6968528917834158,2458.105523958013,6949.890105208751,2.323934202795953,7130.028163901491,node_43,Pending,8,42031,Recreate,Manual,480.8029920378889
pod_9186,default,0.7817154994766419,2.8127849796021147,1718.3982326870516,4658.738846503259,1.9511263946810877,1486.8290523033056,node_37,Running,6,54111,Recreate,Manual,369.8014268386515
pod_9187,prod,1.3540027820985958,3.8422544377465866,183.19620049027418,1127.9286088836066,3.069096219664899,351.8383784139223,node_0,Pending,5,40953,RollingUpdate,Manual,264.2531304643768
pod_9188,prod,0.10846259619218947,3.462151131894808,3574.451000645081,6345.801670030957,3.8962064658043443,4985.754417235574,node_0,Succeeded,2,37404,Recreate,Auto,787.7312694625189
pod_9189,dev,0.7166188936954072,0.8409777983328381,2795.630778366987,3484.7629692691016,0.16669579038701876,5164.067674893711,node_30,Running,8,70487,RollingUpdate,Auto,680.7032375631934
pod_9190,kube-system,1.3568068631814842,0.8245739686048246,2881.018029560786,7840.3456914338485,2.523212835934499,2239.6611987220294,node_20,Failed,2,87236,RollingUpdate,Manual,45.7157093474182
pod_9191,kube-system,1.5977402575081265,0.6735425466104992,4004.8418222464056,5063.327000177457,3.9442131568842917,7828.802574296612,node_8,Succeeded,2,43547,Recreate,Manual,638.2262587125999
pod_9192,dev,0.8031956604532842,1.0348012358855687,466.7380013887741,3825.827635266738,1.9031673380919365,3687.5508407355455,node_0,Failed,1,55635,RollingUpdate,Manual,852.4417311712002
pod_9193,kube-system,1.7533730078661147,1.7701023018630273,1451.830590375776,1044.3816241812779,1.8059476121162983,7804.493489507854,node_7,Succeeded,4,51010,Recreate,Manual,840.8254738201017
pod_9194,dev,0.4470168834034529,3.744371448487216,855.1345226466556,3803.1805576964534,0.8816809919429063,2484.7107486079767,node_38,Failed,4,1476,Recreate,Manual,644.6997983488402
pod_9195,prod,1.7762548092967834,3.86054731191964,222.2553769545044,2384.398830244661,2.97428192597125,3999.7986058985325,node_14,Running,9,76626,RollingUpdate,Auto,177.78579457575293
pod_9196,dev,1.7032100202529656,1.3533260522185724,1843.8283969376278,1631.558493989812,0.586831459989015,2275.0617157782963,node_35,Succeeded,0,50229,Recreate,Auto,755.5903835345616
pod_9197,dev,1.4093963358350026,3.4068385348962953,684.2598783583321,1556.4849304262673,1.3564972840299339,3145.759200432274,node_24,Running,6,56434,RollingUpdate,Auto,821.3222557608399
pod_9198,dev,1.5705076792578296,1.1686853683920746,2677.314319780954,2625.629612468935,1.4691517277934971,4917.964871229772,node_10,Pending,4,68861,Recreate,Auto,476.8417742725655
pod_9199,kube-system,1.2760555975145267,2.9083579171319096,3724.471344457381,1459.9484233799335,2.5891858222154926,3236.913475795086,node_36,Unknown,3,62391,RollingUpdate,Auto,961.5642687980366
pod_9200,prod,1.259246179980745,1.3023572112758746,600.5386992675459,8183.560782628951,1.8893090939631771,5426.595040727229,node_47,Succeeded,3,18071,Recreate,Auto,94.00305006453024
pod_9201,default,1.8803971173597422,2.1032782776052232,3245.294831041916,7122.590436614339,3.9135714273523545,2970.084447704159,node_38,Succeeded,8,96992,RollingUpdate,Auto,122.82616562787719
pod_9202,kube-system,0.8715755213446728,2.854439834719236,1782.998275453756,3564.5642882705706,2.3864784461444577,6066.444931602376,node_41,Succeeded,8,44895,Recreate,Manual,380.37601086745667
pod_9203,prod,1.5159131988237395,1.8223491531608547,2938.8520623335507,7961.773358761491,0.6598038320549113,3135.256470499583,node_44,Running,8,28154,RollingUpdate,Manual,200.6190982550612
pod_9204,prod,1.8225430075975713,3.110093914075547,1037.8387395486075,1878.203741800343,0.3205034898637025,2760.445795714014,node_1,Pending,2,82700,RollingUpdate,Auto,670.5939765692198
pod_9205,default,1.0073742798265806,0.5906424772651715,3042.8285800236663,2103.196793075869,3.465861067865504,2330.0668434303097,node_28,Succeeded,7,39714,RollingUpdate,Manual,446.2701850809432
pod_9206,kube-system,0.7800117018658641,1.6922844538656103,3219.6283260958476,6720.977687626171,2.955266403742322,5017.611578438029,node_13,Failed,6,24893,RollingUpdate,Auto,893.6240797448021
pod_9207,prod,0.16590213349673544,1.3282538939231463,3158.06568728594,7507.467247361628,1.8451357737197625,7472.154187890037,node_33,Running,4,96260,Recreate,Auto,213.63052745243715
pod_9208,kube-system,0.17563461595152075,3.537104593446682,975.6513928958144,3989.552570627849,0.032924023137135716,2206.4159229781535,node_29,Pending,7,53441,RollingUpdate,Manual,895.1536056904538
pod_9209,kube-system,0.7388745749024057,2.7067850167783254,3758.465360563534,4878.988069195867,1.0998989532075045,7704.00159563461,node_3,Running,8,83993,RollingUpdate,Manual,243.99211231010077
pod_9210,dev,1.6758499603069223,1.0976301385437663,1597.5435133332562,6302.495409321,2.2826704943989613,6375.103865176651,node_23,Succeeded,5,81127,Recreate,Manual,749.6641573000861
pod_9211,default,1.7921203359093187,1.4650896735389964,1783.6129354242141,2165.5308625867674,1.4372724671423467,4556.1042245910885,node_18,Pending,7,58373,Recreate,Manual,600.3997407047574
pod_9212,default,1.1430920802445232,2.9346834971383693,1840.8671545946706,6279.867378620895,1.2910160861778275,6519.471944881822,node_42,Pending,8,44447,RollingUpdate,Auto,201.35228507204084
pod_9213,prod,1.9378284074539442,2.14465350749773,2392.5375528848044,5172.907559383289,1.7254356727593052,2723.3615656638012,node_18,Pending,3,40189,RollingUpdate,Auto,963.5063586262727
pod_9214,default,0.25889896154694714,1.86053582021909,2651.0166612322078,1102.5559600124152,3.0993805702286954,5271.516043035282,node_26,Unknown,6,90766,Recreate,Auto,77.64035401147041
pod_9215,prod,1.9056410236042243,0.9252707330682759,3803.010126107423,2770.4172089685644,2.6033632324704277,652.6703480720034,node_42,Running,3,37142,RollingUpdate,Manual,257.4986106110163
pod_9216,default,0.8725123136572354,3.0971993935636197,4000.520655721515,1490.637515431653,0.7994619405328134,1157.3174797763313,node_42,Pending,1,27345,RollingUpdate,Manual,343.0159515851028
pod_9217,kube-system,0.3839961324001643,3.11080954675244,2827.85704945913,5334.408971967564,0.40187748668851775,5709.641031022443,node_10,Pending,5,84268,Recreate,Manual,479.42735554998774
pod_9218,dev,0.6853628637739885,0.8169100344893738,2232.2019666143224,4464.3672022396295,2.7718374817945906,4081.040795542949,node_29,Pending,8,1386,RollingUpdate,Manual,887.8957127584023
pod_9219,prod,1.9448804259272108,3.8256064176462505,2912.866222482904,7895.532609730978,2.746222738948657,2173.4126824766117,node_6,Unknown,6,38414,RollingUpdate,Manual,650.1258770034489
pod_9220,dev,1.234001480875004,2.24920685182454,4065.410792220521,4364.992519336661,0.2823588074455863,4275.935161279737,node_31,Unknown,2,31978,Recreate,Manual,647.6406919876188
pod_9221,default,0.1873710761524094,2.9728574902642135,2746.137095117804,6027.2120860197065,3.939845938935142,5734.683652032578,node_17,Running,6,28524,Recreate,Auto,810.3825791118553
pod_9222,dev,0.12005193996378222,2.6850072393896784,1005.491542198854,6834.697448671789,1.8163150596266195,4017.421861769566,node_32,Failed,7,5571,RollingUpdate,Auto,325.6769695127287
pod_9223,default,1.0681309236795922,1.4396830207475695,3251.365108016944,5674.629991687673,2.459991062327489,2247.291736644136,node_25,Pending,1,65357,RollingUpdate,Auto,929.0031564696034
pod_9224,prod,1.2644382193101318,0.9309537502559627,2408.5773867148987,4722.496450698019,1.9586598426217576,1638.9471261070366,node_44,Unknown,9,68207,Recreate,Manual,479.6371903798056
pod_9225,dev,0.8165466096678012,0.9746249695089301,1276.4781564186035,5384.944431337424,2.830858048032893,97.80119693169581,node_9,Running,1,35279,Recreate,Auto,698.0200301914189
pod_9226,default,0.41795366205230444,3.293888591854212,2392.2689783128785,3268.831521905232,0.016919920599214322,3732.2980727380964,node_33,Pending,1,21438,RollingUpdate,Auto,130.15108248657003
pod_9227,kube-system,1.7042972152006728,3.8130420018454743,2389.6907722703413,5484.567074801355,3.157927160505519,5065.297111406071,node_15,Running,3,58990,Recreate,Auto,426.7515635512195
pod_9228,prod,0.36721824417006343,2.7232134920304896,293.23560955706927,458.6555230074929,0.3871984679179139,3547.9814424151436,node_7,Pending,3,92302,Recreate,Manual,381.2518200883284
pod_9229,default,1.817138441923356,1.8056156145412334,3447.1543639046013,3603.76306946065,3.528529610764436,7021.3642002069255,node_44,Succeeded,6,79269,Recreate,Auto,178.38732710071815
pod_9230,prod,1.3687518534563565,0.6245500837316831,3786.5865413034903,784.073601303852,2.5656308312155662,2070.125296945478,node_45,Succeeded,7,78472,RollingUpdate,Manual,150.11143706391417
pod_9231,kube-system,1.0115536637981744,0.6132473781274763,304.76939825836,4171.092654305463,0.9276733819969172,1939.2632884843197,node_10,Pending,5,96199,RollingUpdate,Manual,491.93881330119524
pod_9232,prod,1.6027046460242722,2.772161679480299,3164.9469908277033,6747.564684471344,0.7332561048975514,5240.690294969128,node_39,Running,9,21966,RollingUpdate,Manual,961.3158425283277
pod_9233,default,1.9509341933967461,0.6930576244525952,2344.389522507257,3404.882193892152,1.8813795726961602,5490.293565336108,node_3,Pending,0,50069,RollingUpdate,Auto,213.7105650518759
